Date,DEQ,DEQ_Inv,Bench,SPX,SPXT,BE500,BE500T
08.10.1998,0,0,0,-0.01165,-0.01162,-0.03742,-0.03742
09.10.1998,0,0,0,0.025672,0.025672,0.028597,0.0286
12.10.1998,0,0,0,0.01344,0.013441,0.053825,0.054048
13.10.1998,0,0,0,-0.00292,-0.00286,0.006687,0.006708
14.10.1998,0,0,0,0.010728,0.010744,0.020619,0.02062
15.10.1998,0,0,0,0.040882,0.040885,0.004928,0.004937
16.10.1998,0,0,0,0.008489,0.008499,0.013717,0.013718
19.10.1998,0,0,0,0.005635,0.005635,-0.00144,-0.00143
20.10.1998,0,0,0,0.001449,0.001449,0.026358,0.026358
21.10.1998,0,0,0,0.005614,0.005683,-0.01423,-0.01423
22.10.1998,0,0,0,0.007969,0.007993,-0.0024,-0.0024
23.10.1998,0,0,0,-0.00727,-0.00726,-5.70E-05,-4.80E-05
26.10.1998,0,0,0,0.00154,0.00154,0.010366,0.010486
27.10.1998,0,0,0,-0.00653,-0.00653,0.021969,0.021969
28.10.1998,0,0,0,0.002578,0.002772,-0.01762,-0.01762
29.10.1998,0,0,0,0.016565,0.016684,0.004279,0.004297
30.10.1998,0,0,0,0.011664,0.011669,0.017265,0.017277
02.11.1998,0,0,0,0.0117,0.011703,0.017786,0.01794
03.11.1998,0,0,0,-0.00068,-0.00066,-0.00174,-0.00174
04.11.1998,0,0,0,0.007024,0.007166,0.02299,0.02299
05.11.1998,0,0,0,0.013478,0.013562,-0.01995,-0.01995
06.11.1998,0,0,0,0.006295,0.006387,0.004864,0.004887
09.11.1998,0,0,0,-0.00952,-0.00936,-0.00389,-0.00367
10.11.1998,0,0,0,-0.00172,-0.00154,-0.01045,-0.01041
11.11.1998,0,0,0,-0.00648,-0.00648,0.00578,0.00578
12.11.1998,0,0,0,-0.00293,-0.00283,-0.00011,-0.00011
13.11.1998,0,0,0,0.007159,0.007207,-0.00087,-0.00087
16.11.1998,0,0,0,0.008976,0.008999,0,0
17.11.1998,0,0,0,0.003033,0.003047,0.009857,0.009856
18.11.1998,0,0,0,0.004519,0.00464,-0.00113,-0.00113
19.11.1998,0,0,0,0.007079,0.00714,0.020559,0.020559
20.11.1998,0,0,0,0.009447,0.009449,0.019004,0.019126
23.11.1998,0,0,0,0.020972,0.020988,0.021598,0.021696
24.11.1998,0,0,0,-0.0044,-0.00434,-0.00897,-0.00897
25.11.1998,0,0,0,0.003274,0.003363,-0.00354,-0.00354
26.11.1998,0,0,0,0,0,0.017372,0.017372
27.11.1998,0,0,0,0.00459,0.004756,0.007146,0.007146
30.11.1998,0,0,0,-0.02436,-0.02436,-0.02262,-0.02245
01.12.1998,0,0,0,0.009962,0.009992,-0.03806,-0.03803
02.12.1998,0,0,0,-0.00343,-0.00321,-0.00711,-0.00711
03.12.1998,0,0,0,-0.01819,-0.01816,0.010675,0.010676
04.12.1998,0,0,0,0.022864,0.02287,0.004186,0.004185
07.12.1998,0,0,0,0.009271,0.009286,0.000211,0.000328
08.12.1998,0,0,0,-0.00534,-0.00528,-0.00037,-0.00037
09.12.1998,0,0,0,0.001784,0.001859,0.008215,0.008216
10.12.1998,0,0,0,-0.01573,-0.0157,-0.00795,-0.00795
11.12.1998,0,0,0,0.001235,0.001439,-0.01497,-0.01495
14.12.1998,0,0,0,-0.02189,-0.02189,-0.0022,-0.00208
15.12.1998,0,0,0,0.018776,0.018785,0.004507,0.00451
16.12.1998,0,0,0,-0.00077,-0.00073,0.01282,0.01282
17.12.1998,0,0,0,0.015406,0.015462,0.010568,0.010568
18.12.1998,0,0,0,0.006799,0.006804,-0.00047,-0.00046
21.12.1998,0,0,0,0.012389,0.01241,0.025929,0.025933
22.12.1998,0,0,0,0.000607,0.000624,-0.00112,-0.00112
23.12.1998,0,0,0,0.020534,0.02054,0.0158,0.0158
24.12.1998,0,0,0,-0.00185,-0.00183,-0.00116,-0.00116
25.12.1998,0,0,0,0,0,0.001659,0.001659
28.12.1998,0,0,0,-0.00064,-0.00064,0.005109,0.005109
29.12.1998,0,0,0,0.013229,0.013514,0.002794,0.002938
30.12.1998,0,0,0,-0.00799,-0.00796,-0.00565,-0.00565
31.12.1998,0,0,0,-0.00219,-0.00218,0,0
01.01.1999,0,0,0,0,0,0,0
04.01.1999,0,0,0,-0.00092,-0.00089,0.030787,0.030918
05.01.1999,0,0,0,0.013491,0.013532,0.012889,0.012896
06.01.1999,0,0,0,0.021899,0.022121,0.021636,0.021636
07.01.1999,0,0,0,-0.00205,-0.00199,-0.01029,-0.01028
08.01.1999,0,0,0,0.004212,0.004212,0.00591,0.00591
11.01.1999,0,0,0,-0.00883,-0.00883,-0.01357,-0.01353
12.01.1999,0,0,0,-0.01947,-0.01947,-0.0142,-0.01419
13.01.1999,0,0,0,-0.00413,-0.00407,-0.03854,-0.03854
14.01.1999,0,0,0,-0.01816,-0.01814,0.002264,0.002374
15.01.1999,0,0,0,0.025308,0.025322,0.018623,0.018624
18.01.1999,0,0,0,0,0,0.023356,0.023372
19.01.1999,0,0,0,0.007005,0.007013,-0.00638,-0.00638
20.01.1999,0,0,0,0.003683,0.00374,0.012388,0.012388
21.01.1999,0,0,0,-0.01723,-0.01722,-0.01147,-0.01147
22.01.1999,0,0,0,-0.0081,-0.0081,-0.02542,-0.02542
25.01.1999,0,0,0,0.007149,0.007152,0.003077,0.003119
26.01.1999,0,0,0,0.014745,0.014749,0.000991,0.000991
27.01.1999,0,0,0,-0.00733,-0.00719,0.003903,0.003903
28.01.1999,0,0,0,0.0177,0.017805,0.012447,0.012448
29.01.1999,0,0,0,0.011214,0.011214,0.006456,0.006456
01.02.1999,0,0,0,-0.0052,-0.0052,0.016223,0.016296
02.02.1999,0,0,0,-0.00869,-0.00864,-0.00674,-0.00674
03.02.1999,0,0,0,0.007956,0.008084,-0.01235,-0.01235
04.02.1999,0,0,0,-0.01871,-0.01863,0.001649,0.001649
05.02.1999,0,0,0,-0.00731,-0.00729,-0.00534,-0.00534
08.02.1999,0,0,0,0.00352,0.00368,-0.00714,-0.00711
09.02.1999,0,0,0,-0.02247,-0.02245,-0.01862,-0.01862
10.02.1999,0,0,0,0.006075,0.00626,-0.00818,-0.00818
11.02.1999,0,0,0,0.024614,0.024691,0.012717,0.012718
12.02.1999,0,0,0,-0.01925,-0.01922,0.009753,0.009753
15.02.1999,0,0,0,0,0,0.006042,0.006052
16.02.1999,0,0,0,0.009498,0.009503,0.006638,0.006638
17.02.1999,0,0,0,-0.01447,-0.01435,-0.01051,-0.01051
18.02.1999,0,0,0,0.010767,0.010843,0.001719,0.001719
19.02.1999,0,0,0,0.001567,0.00157,0.004945,0.005072
22.02.1999,0,0,0,0.026218,0.026241,0.012907,0.013429
23.02.1999,0,0,0,-0.00075,-0.00074,0.012599,0.0126
24.02.1999,0,0,0,-0.01408,-0.01398,0.009523,0.009523
25.02.1999,0,0,0,-0.00672,-0.00658,-0.01501,-0.01501
26.02.1999,0,0,0,-0.00539,-0.00536,-0.00336,-0.00336
01.03.1999,0,0,0,-0.00175,-0.00173,-0.01315,-0.01248
02.03.1999,0,0,0,-0.00866,-0.00865,0.002285,0.002285
03.03.1999,0,0,0,0.001794,0.002017,-0.00623,-0.00623
04.03.1999,0,0,0,0.015309,0.015443,0.009385,0.009398
05.03.1999,0,0,0,0.022863,0.02288,0.018748,0.018924
08.03.1999,0,0,0,0.005676,0.005734,-0.00514,-0.00479
09.03.1999,0,0,0,-0.00226,-0.00225,0.004763,0.004842
10.03.1999,0,0,0,0.005455,0.005516,-0.00281,-0.00281
11.03.1999,0,0,0,0.008388,0.008623,0.014852,0.014852
12.03.1999,0,0,0,-0.00238,-0.00237,0.001126,0.001126
15.03.1999,0,0,0,0.009739,0.009753,-0.00475,-0.00451
16.03.1999,0,0,0,-0.00067,-0.00067,0.002823,0.002824
17.03.1999,0,0,0,-0.00657,-0.00652,-0.00807,-0.00807
18.03.1999,0,0,0,0.014329,0.014361,-0.00342,-0.00333
19.03.1999,0,0,0,-0.0132,-0.01319,0.013408,0.013409
22.03.1999,0,0,0,-0.00176,-0.00174,-0.00588,-0.00531
23.03.1999,0,0,0,-0.02725,-0.02725,-0.01665,-0.01665
24.03.1999,0,0,0,0.005097,0.005112,-0.01119,-0.01099
25.03.1999,0,0,0,0.016728,0.01674,0.017168,0.017219
26.03.1999,0,0,0,-0.00559,-0.00559,-0.00105,-0.00092
29.03.1999,0,0,0,0.021112,0.021252,0.014218,0.014559
30.03.1999,0,0,0,-0.00722,-0.00714,-0.00273,-0.0027
31.03.1999,0,0,0,-0.01112,-0.0111,0.007147,0.007169
01.04.1999,0,0,0,0.005697,0.005744,0.000562,0.000595
02.04.1999,0,0,0,0,0,0,0
05.04.1999,0,0,0,0.020958,0.020963,0,0
06.04.1999,0,0,0,-0.00245,-0.00241,0.009785,0.009912
07.04.1999,0,0,0,0.006806,0.007008,0.009506,0.009506
08.04.1999,0,0,0,0.012798,0.012839,0.002569,0.002568
09.04.1999,0,0,0,0.003246,0.003246,0.004753,0.004778
12.04.1999,0,0,0,0.007603,0.007615,-0.00379,-0.00357
13.04.1999,0,0,0,-0.00651,-0.00647,0.00952,0.00952
14.04.1999,0,0,0,-0.01597,-0.01595,-0.003,-0.00298
15.04.1999,0,0,0,-0.00421,-0.00421,-0.00602,-0.00597
16.04.1999,0,0,0,-0.00292,-0.00292,-0.00179,-0.00178
19.04.1999,0,0,0,-0.02263,-0.02263,0.013744,0.014351
20.04.1999,0,0,0,0.01286,0.01286,-0.02304,-0.02304
21.04.1999,0,0,0,0.022671,0.022724,0.003786,0.003846
22.04.1999,0,0,0,0.016847,0.016866,0.011454,0.011483
23.04.1999,0,0,0,-0.00145,-0.00145,-0.00178,-0.00162
26.04.1999,0,0,0,0.002348,0.002348,0.007954,0.008381
27.04.1999,0,0,0,0.002027,0.002027,0.01532,0.015337
28.04.1999,0,0,0,-0.00876,-0.00869,-0.00071,-0.00057
29.04.1999,0,0,0,-0.006,-0.00583,-0.00667,-0.00657
30.04.1999,0,0,0,-0.00571,-0.0057,0.006224,0.006571
03.05.1999,0,0,0,0.014462,0.014462,0.004543,0.004785
04.05.1999,0,0,0,-0.01685,-0.01684,0,0.000187
05.05.1999,0,0,0,0.011428,0.011651,-0.01775,-0.01762
06.05.1999,0,0,0,-0.01139,-0.01132,-0.00245,-0.00234
07.05.1999,0,0,0,0.009675,0.009676,-0.00418,-0.00404
10.05.1999,0,0,0,-0.0035,-0.00322,-0.00105,0.000831
11.05.1999,0,0,0,0.011358,0.011418,0.004003,0.004293
12.05.1999,0,0,0,0.00617,0.006363,-0.00323,-0.00312
13.05.1999,0,0,0,0.002607,0.002628,0.008661,0.008661
14.05.1999,0,0,0,-0.022,-0.02197,-0.01767,-0.01759
17.05.1999,0,0,0,0.001262,0.00129,-0.01874,-0.01844
18.05.1999,0,0,0,-0.00462,-0.00455,0.009321,0.009502
19.05.1999,0,0,0,0.008149,0.008189,0.010522,0.011331
20.05.1999,0,0,0,-0.00403,-0.00397,0.01073,0.010735
21.05.1999,0,0,0,-0.0064,-0.00639,-0.00018,-3.20E-05
24.05.1999,0,0,0,-0.01793,-0.01792,0,0
25.05.1999,0,0,0,-0.01717,-0.01716,-0.01014,-0.00994
26.05.1999,0,0,0,0.015727,0.015867,0.001742,0.0018
27.05.1999,0,0,0,-0.01806,-0.01792,-0.00962,-0.0094
28.05.1999,0,0,0,0.015818,0.015821,0.004936,0.005819
31.05.1999,0,0,0,0,0,0.002574,0.00302
01.06.1999,0,0,0,-0.00584,-0.00581,-0.00018,0.000134
02.06.1999,0,0,0,0.000425,0.00063,0.00627,0.006295
03.06.1999,0,0,0,0.003646,0.003659,0.012379,0.012627
04.06.1999,0,0,0,0.021475,0.021492,0.00243,0.002568
07.06.1999,0,0,0,0.005086,0.005126,0.010509,0.010705
08.06.1999,0,0,0,-0.01296,-0.01293,-0.00209,-0.00204
09.06.1999,0,0,0,0.000994,0.001068,0.001381,0.001573
10.06.1999,0,0,0,-0.01207,-0.01206,-0.00971,-0.00964
11.06.1999,0,0,0,-0.00707,-0.00685,0.009529,0.009742
14.06.1999,0,0,0,0.000278,0.000297,-0.00357,-0.00327
15.06.1999,0,0,0,0.005518,0.005523,0.001027,0.001133
16.06.1999,0,0,0,0.022231,0.022265,0.011803,0.011948
17.06.1999,0,0,0,0.007108,0.007154,0.002775,0.003102
18.06.1999,0,0,0,0.002192,0.002195,0.004784,0.004958
21.06.1999,0,0,0,0.004577,0.004594,0.009716,0.010209
22.06.1999,0,0,0,-0.00977,-0.00977,-0.00517,-0.00515
23.06.1999,0,0,0,-0.00211,-0.0021,-0.01038,-0.01034
24.06.1999,0,0,0,-0.01305,-0.01305,-0.00982,-0.00982
25.06.1999,0,0,0,-0.00036,-0.00036,-0.00419,-0.00415
28.06.1999,0,0,0,0.012121,0.012258,0.000536,0.00063
29.06.1999,0,0,0,0.014985,0.014994,-0.00255,-0.00254
30.06.1999,0,0,0,0.015609,0.01568,0.000358,0.000475
01.07.1999,0,0,0,0.005992,0.006038,0.022776,0.023234
02.07.1999,0,0,0,0.007402,0.007402,0.00532,0.005369
05.07.1999,0,0,0,0,0,0.012148,0.012185
06.07.1999,0,0,0,-0.00223,-0.00212,-0.00375,-0.00374
07.07.1999,0,0,0,0.00556,0.005777,-0.00445,-0.00422
08.07.1999,0,0,0,-0.00103,-0.00098,-0.00247,-0.00238
09.07.1999,0,0,0,0.006334,0.006334,4.34E-05,6.00E-05
12.07.1999,0,0,0,-0.00298,-0.00298,0.003295,0.003361
13.07.1999,0,0,0,-0.00397,-0.00393,-0.01347,-0.01343
14.07.1999,0,0,0,0.003303,0.003327,0.004902,0.004902
15.07.1999,0,0,0,0.008156,0.00816,0.010769,0.010771
16.07.1999,0,0,0,0.006477,0.006487,-0.00359,-0.00359
19.07.1999,0,0,0,-0.00788,-0.00787,-0.00256,-0.00206
20.07.1999,0,0,0,-0.02194,-0.02194,-0.02286,-0.02286
21.07.1999,0,0,0,0.001589,0.001643,-0.01293,-0.01293
22.07.1999,0,0,0,-0.01337,-0.01336,-0.00755,-0.00755
23.07.1999,0,0,0,-0.00297,-0.00297,-0.01022,-0.01018
26.07.1999,0,0,0,-0.00679,-0.00679,-0.01399,-0.01395
27.07.1999,0,0,0,0.011127,0.011127,0.009117,0.009117
28.07.1999,0,0,0,0.001877,0.001963,0.003725,0.003725
29.07.1999,0,0,0,-0.01801,-0.01785,-0.02153,-0.02153
30.07.1999,0,0,0,-0.00922,-0.00922,0.016788,0.016797
02.08.1999,0,0,0,-0.0005,-0.0005,0.001981,0.002134
03.08.1999,0,0,0,-0.00443,-0.0044,-0.00323,-0.00323
04.08.1999,0,0,0,-0.01283,-0.01268,-0.00407,-0.00407
05.08.1999,0,0,0,0.006399,0.006474,-0.02326,-0.02326
06.08.1999,0,0,0,-0.01027,-0.01009,0.003269,0.003272
09.08.1999,0,0,0,-0.00192,-0.0019,0.008384,0.008978
10.08.1999,0,0,0,-0.01269,-0.01266,-0.0156,-0.0156
11.08.1999,0,0,0,0.015871,0.01614,0.00835,0.00835
12.08.1999,0,0,0,-0.0029,-0.00287,0.020945,0.020945
13.08.1999,0,0,0,0.022485,0.022523,0.015699,0.015699
16.08.1999,0,0,0,0.002325,0.002353,0.001638,0.002359
17.08.1999,0,0,0,0.010012,0.010019,0.001999,0.001999
18.08.1999,0,0,0,-0.00846,-0.00836,-0.00014,-0.00014
19.08.1999,0,0,0,-0.00696,-0.00692,-0.01182,-0.01182
20.08.1999,0,0,0,0.009789,0.00979,0.008643,0.008714
23.08.1999,0,0,0,0.01751,0.017521,0.017691,0.017769
24.08.1999,0,0,0,0.002408,0.002415,-0.00305,-0.00305
25.08.1999,0,0,0,0.013325,0.013395,0.013504,0.013504
26.08.1999,0,0,0,-0.01442,-0.01441,0.000177,0.000181
27.08.1999,0,0,0,-0.01014,-0.01006,0.000973,0.000973
30.08.1999,0,0,0,-0.01815,-0.01803,-0.00133,-0.00122
31.08.1999,0,0,0,-0.00273,-0.00272,-0.01764,-0.01759
01.09.1999,0,0,0,0.008041,0.008264,0.00472,0.004732
02.09.1999,0,0,0,-0.00903,-0.00901,-0.0166,-0.01659
03.09.1999,0,0,0,0.028496,0.028529,0.022946,0.022946
06.09.1999,0,0,0,0,0,0.010507,0.010723
07.09.1999,0,0,0,-0.00502,-0.00493,-0.0046,-0.00459
08.09.1999,0,0,0,-0.00468,-0.00458,0.000133,0.000135
09.09.1999,0,0,0,0.002608,0.002609,0.008909,0.008916
10.09.1999,0,0,0,0.002964,0.002964,0.001492,0.001492
13.09.1999,0,0,0,-0.00559,-0.00535,-0.00708,-0.00702
14.09.1999,0,0,0,-0.00585,-0.00584,-0.0054,-0.0054
15.09.1999,0,0,0,-0.0138,-0.01377,-0.00561,-0.00561
16.09.1999,0,0,0,0.000387,0.000445,-0.00604,-0.00604
17.09.1999,0,0,0,0.012766,0.01278,0.003094,0.003094
20.09.1999,0,0,0,8.24E-05,0.0001,0.005225,0.005404
21.09.1999,0,0,0,-0.02115,-0.02115,-0.01287,-0.01287
22.09.1999,0,0,0,0.002238,0.002261,-0.00566,-0.00566
23.09.1999,0,0,0,-0.02324,-0.02323,0.008719,0.008719
24.09.1999,0,0,0,-0.00238,-0.00238,-0.01185,-0.01185
27.09.1999,0,0,0,0.004647,0.004647,0.015177,0.015424
28.09.1999,0,0,0,-0.00087,-0.00062,-0.01381,-0.01381
29.09.1999,0,0,0,-0.01084,-0.01078,-0.00556,-0.0054
30.09.1999,0,0,0,0.011242,0.011242,0.000777,0.000817
01.10.1999,0,0,0,7.80E-05,9.98E-05,-0.00614,-0.0061
04.10.1999,0,0,0,0.016843,0.016875,0.014416,0.014587
05.10.1999,0,0,0,-0.00249,-0.00246,0.005961,0.006006
06.10.1999,0,0,0,0.018312,0.018472,0.005075,0.005075
07.10.1999,0,0,0,-0.00587,-0.00585,0.008786,0.008787
08.10.1999,0,0,0,0.013853,0.013853,0.003413,0.003415
11.10.1999,0,0,0,-0.00061,-0.00061,0.002696,0.002884
12.10.1999,0,0,0,-0.01674,-0.01674,-0.0123,-0.0123
13.10.1999,0,0,0,-0.02116,-0.02108,-0.01051,-0.01051
14.10.1999,0,0,0,-0.00166,-0.00166,-0.00593,-0.00593
15.10.1999,0,0,0,-0.02846,-0.02846,-0.02051,-0.02051
18.10.1999,0,0,0,0.005373,0.00538,-0.0081,-0.00809
19.10.1999,0,0,0,0.005717,0.005717,0.020403,0.020403
20.10.1999,0,0,0,0.022041,0.022103,0.002241,0.002241
21.10.1999,0,0,0,-0.00452,-0.00451,-0.00619,-0.00619
22.10.1999,0,0,0,0.013956,0.013965,0.019352,0.019352
25.10.1999,0,0,0,-0.00618,-0.00618,-0.00488,-0.00487
26.10.1999,0,0,0,-0.0091,-0.0091,0.011534,0.011538
27.10.1999,0,0,0,0.011479,0.011556,-0.00265,-0.00265
28.10.1999,0,0,0,0.034659,0.034825,0.01334,0.013366
29.10.1999,0,0,0,0.015148,0.015153,0.017181,0.017188
01.11.1999,0,0,0,-0.00648,-0.00648,0.001828,0.001876
02.11.1999,0,0,0,-0.00472,-0.00471,-0.00022,-0.00018
03.11.1999,0,0,0,0.005321,0.005471,0.006892,0.006892
04.11.1999,0,0,0,0.005674,0.005685,0.007617,0.007617
05.11.1999,0,0,0,0.005555,0.005567,0.001456,0.001456
08.11.1999,0,0,0,0.004936,0.005027,0.003803,0.003927
09.11.1999,0,0,0,-0.00855,-0.00836,0.004553,0.004553
10.11.1999,0,0,0,0.005974,0.006082,0.00487,0.00487
11.11.1999,0,0,0,0.005808,0.005808,0.013511,0.013511
12.11.1999,0,0,0,0.010513,0.010603,-0.00133,-0.00133
15.11.1999,0,0,0,-0.0012,-0.00118,0.009015,0.009075
16.11.1999,0,0,0,0.018249,0.018292,0.005321,0.005321
17.11.1999,0,0,0,-0.00661,-0.00648,-0.00107,-0.00107
18.11.1999,0,0,0,0.010037,0.010089,0.009917,0.009917
19.11.1999,0,0,0,-0.00207,-0.00206,-0.00552,-0.00539
22.11.1999,0,0,0,-0.00075,-0.00073,-0.0108,-0.01064
23.11.1999,0,0,0,-0.01154,-0.01149,0.006898,0.006898
24.11.1999,0,0,0,0.008817,0.008826,0.002795,0.002795
25.11.1999,0,0,0,0,0,0.020477,0.020477
26.11.1999,0,0,0,-0.00032,-0.00025,0.003613,0.003613
29.11.1999,0,0,0,-0.00622,-0.00607,0.002121,0.002199
30.11.1999,0,0,0,-0.01353,-0.01351,-0.00928,-0.00928
01.12.1999,0,0,0,0.006323,0.006538,0.008159,0.00819
02.12.1999,0,0,0,0.008066,0.008074,0.003277,0.003278
03.12.1999,0,0,0,0.017071,0.017073,0.019519,0.019519
06.12.1999,0,0,0,-0.00698,-0.00696,-0.0064,-0.00624
07.12.1999,0,0,0,-0.01,-0.00998,0.003224,0.003224
08.12.1999,0,0,0,-0.00376,-0.00367,-0.00378,-0.00378
09.12.1999,0,0,0,0.003009,0.003026,0.006832,0.006848
10.12.1999,0,0,0,0.006322,0.006324,-0.00043,-6.70E-05
13.12.1999,0,0,0,-0.00129,-0.0011,0.004063,0.004129
14.12.1999,0,0,0,-0.00855,-0.00854,0.002415,0.002414
15.12.1999,0,0,0,0.007208,0.007241,-0.0104,-0.0104
16.12.1999,0,0,0,0.003856,0.003904,0.005839,0.005894
17.12.1999,0,0,0,0.001585,0.001593,0.008327,0.008328
20.12.1999,0,0,0,-0.00207,-0.00205,0.005757,0.00585
21.12.1999,0,0,0,0.010759,0.010767,-0.0022,-0.00219
22.12.1999,0,0,0,0.001882,0.001999,0.008421,0.008421
23.12.1999,0,0,0,0.015347,0.015357,0.014332,0.014332
24.12.1999,0,0,0,0,0,0.006321,0.006321
27.12.1999,0,0,0,-0.00085,-0.00085,0.001349,0.001356
28.12.1999,0,0,0,0.000384,0.000386,0.002656,0.002656
29.12.1999,0,0,0,0.003971,0.004102,0.00685,0.007013
30.12.1999,0,0,0,0.00069,0.000707,0.013451,0.013451
31.12.1999,0,0,0.000915471,0.003259,0.003267,0,0
03.01.2000,0,0,-0.014299117,-0.00959,-0.00959,-0.00415,-0.00407
04.01.2000,0,0,-0.044312705,-0.0391,-0.03907,-0.03967,-0.03963
05.01.2000,0,0,-0.013706598,0.00192,0.002008,-0.0238,-0.0238
06.01.2000,0,0,0.000830088,0.000955,0.001154,-0.00341,-0.00341
07.01.2000,0,0,0.023242764,0.02673,0.02673,0.01946,0.019463
10.01.2000,0,0,0.015776125,0.011128,0.011147,0.015489,0.01555
11.01.2000,0,0,-0.012720122,-0.01315,-0.01312,-0.00697,-0.00696
12.01.2000,0,0,-0.001339889,-0.0044,-0.00434,-0.00126,-0.00125
13.01.2000,0,0,0.011014343,0.012096,0.012096,0.006218,0.006243
14.01.2000,0,0,0.023848709,0.010615,0.010615,0.022894,0.022894
17.01.2000,0,0,0.00631644,0,0,0.007221,0.007243
18.01.2000,0,0,-0.016009808,-0.00686,-0.00685,-0.0225,-0.0225
19.01.2000,0,0,-0.001802989,0.000522,0.000567,-0.00401,-0.00401
20.01.2000,0,0,-0.006689456,-0.00712,-0.00712,-0.00239,-0.00239
21.01.2000,0,0,9.51E-05,-0.00292,-0.00292,-0.00365,-0.00365
24.01.2000,0,0,-0.008317053,-0.02802,-0.02801,0.004716,0.004759
25.01.2000,0,0,-0.006243669,0.006046,0.006046,-0.01514,-0.01514
26.01.2000,0,0,0.00527209,-0.00422,-0.00419,0.007674,0.007674
27.01.2000,0,0,0.010886444,-0.00395,-0.00388,0.014572,0.014572
28.01.2000,0,0,-0.007452132,-0.02784,-0.02775,-0.00192,-0.00192
31.01.2000,0,0,0.004751693,0.024905,0.024907,-0.01871,-0.01866
01.02.2000,0,0,0.01295348,0.010572,0.010572,0.013939,0.013944
02.02.2000,0,0,0.003803755,-0.00011,-1.70E-05,0.012138,0.012138
03.02.2000,0,0,0.005719077,0.011185,0.011274,0.010214,0.010214
04.02.2000,0,0,0.009032537,-0.00042,-0.00039,0.005732,0.005732
07.02.2000,0,0,-0.00571396,-9.10E-05,-7.30E-05,-0.00748,-0.00746
08.02.2000,0,0,0.01352035,0.012199,0.01226,0.021573,0.021573
09.02.2000,0,0,-0.010722466,-0.02104,-0.02082,0.000909,0.000911
10.02.2000,0,0,0.002178363,0.003627,0.003632,-0.00389,-0.00389
11.02.2000,0,0,-0.010583928,-0.02119,-0.02109,-0.00131,-0.00131
14.02.2000,0,0,9.41E-05,0.002031,0.00207,-0.00891,-0.00891
15.02.2000,0,0,-0.007331184,0.008675,0.008683,-0.01526,-0.01526
16.02.2000,0,0,-0.001004568,-0.01031,-0.01013,0.011752,0.011752
17.02.2000,0,0,0.00495701,0.000425,0.000437,0.010628,0.010628
18.02.2000,0,0,-0.01542009,-0.03085,-0.03085,-0.00315,-0.00315
21.02.2000,0,0,-0.006058255,0,0,-0.0077,-0.00735
22.02.2000,0,0,-0.010297494,0.004507,0.004524,-0.01078,-0.01078
23.02.2000,0,0,0.01325486,0.006281,0.006366,0.012888,0.012888
24.02.2000,0,0,0.00234755,-0.00535,-0.00532,0.00107,0.001069
25.02.2000,0,0,0.01411305,-0.01494,-0.01486,0.022309,0.022418
28.02.2000,0,0,0.001802027,0.010957,0.011079,-0.01004,-0.00968
29.02.2000,0,0,0.01307938,0.013535,0.01354,0.01072,0.010721
01.03.2000,0,0,0.007272076,0.009302,0.009516,0.011319,0.011319
02.03.2000,0,0,0.014790839,0.001862,0.001881,0.021181,0.021181
03.03.2000,0,0,0.016589459,0.019643,0.019647,0.009441,0.00945
06.03.2000,0,0,0.00149441,-0.01278,-0.01266,0.008496,0.008993
07.03.2000,0,0,-0.015405157,-0.02597,-0.02594,-0.00701,-0.00701
08.03.2000,0,0,-0.006207196,0.00814,0.008248,-0.01068,-0.01068
09.03.2000,0,0,0.010456658,0.02528,0.025303,0.003029,0.003029
10.03.2000,0,0,0.00310122,-0.00473,-0.00473,0.008101,0.008101
13.03.2000,0,0,-0.01516839,-0.00824,-0.00812,-0.022,-0.02138
14.03.2000,0,0,-0.008467432,-0.01784,-0.01783,0.002183,0.002183
15.03.2000,0,0,-0.003872444,0.02399,0.024029,-0.02255,-0.02255
16.03.2000,0,0,0.03196521,0.046539,0.046673,0.015597,0.015596
17.03.2000,0,0,0.004932573,0.004105,0.004108,0.006178,0.006178
20.03.2000,0,0,0.003343312,-0.00537,-0.00535,0.011443,0.011476
21.03.2000,0,0,0.014404544,0.025245,0.025244,-0.00143,-0.00142
22.03.2000,0,0,0.005510969,0.004522,0.004536,0.004242,0.004326
23.03.2000,0,0,0.001844302,0.017643,0.017644,-0.00543,-0.00522
24.03.2000,0,0,0.006485401,7.20E-05,7.20E-05,0.016435,0.016446
27.03.2000,0,0,0.006330948,-0.00236,-0.00236,0.000755,0.000873
28.03.2000,0,0,-0.002404701,-0.01064,-0.01063,0.003902,0.003907
29.03.2000,0,0,0.003439157,0.000524,0.000657,-0.00109,-0.00104
30.03.2000,0,0,-0.026221985,-0.01375,-0.01374,-0.02742,-0.02742
31.03.2000,0,0,0.007830301,0.007139,0.007139,0.006236,0.00635
03.04.2000,0,0,-0.003411205,0.004919,0.004927,-0.01432,-0.01413
04.04.2000,0,0,-0.011031882,-0.00749,-0.00746,-0.00152,-0.00151
05.04.2000,0,0,-0.010262778,-0.00494,-0.00487,-0.02163,-0.02163
06.04.2000,0,0,0.018550659,0.009349,0.009522,0.023579,0.023587
07.04.2000,0,0,0.011862329,0.009948,0.009949,0.012424,0.012426
10.04.2000,0,0,-0.005815083,-0.00787,-0.00787,-0.00084,-0.00035
11.04.2000,0,0,-0.009406064,-0.00258,-0.00253,-0.01705,-0.01697
12.04.2000,0,0,-0.009110296,-0.02252,-0.02245,-0.00139,-0.00128
