Date,NAV,NAVexCash,%NeC,NAVexAll,%NeA,Perf,PerfExCash,PerfExAll,,,,,,,,,,,,
03.12.2014,26250296.14,22499959.9,0.868732332,22499959.9,0.868732332,0,0.007977037,0.007977037,,37.41239785,137.4123979,-0.012107874,0.007945388,,,,,,,
04.12.2014,25977585.11,22220549.17,0.867062394,22220549.17,0.867062394,0,-0.012107874,-0.012107874,,39.32401982,139.3240198,0.013911568,-0.012181772,,,,,,,
05.12.2014,26304946.85,22543825.74,0.868671901,22543825.74,0.868671901,0,0.013911568,0.013911568,,38.01370447,138.0137045,-0.009404806,0.013815691,,,,,,,
08.12.2014,26087757.1,22332143.13,0.867583624,22332143.13,0.867583624,0.013832128,-0.009404806,-0.009404806,,35.80157573,135.8015757,-0.016028327,-0.00944931,,,,,,,
09.12.2014,25718212.06,21961835.49,0.865821065,21961835.49,0.865821065,0,-0.016028327,-0.016028327,,34.48280185,134.4828019,-0.009711035,-0.01615817,,,,,,,
10.12.2014,25500995.73,21982836.13,0.874297222,21982836.13,0.874297222,0,-0.009711035,-0.009711035,,34.82836287,134.8283629,0.002569555,-0.009758495,,,,,,,
11.12.2014,25575473.72,22144596.37,0.878776264,22144596.37,0.878776264,0,0.002569555,0.002569555,,31.4167629,131.4167629,-0.025303281,0.00256626,,,,,,,
12.12.2014,25004060.4,21582346.44,0.876054703,21582346.44,0.876054703,0,-0.025303281,-0.025303281,,29.77872415,129.7787242,-0.012464458,-0.025628914,,,,,,,
15.12.2014,24730286.77,21311552.03,0.874667834,21311552.03,0.874667834,-0.051627907,-0.012464458,-0.012464458,,30.15482029,130.1548203,0.00289798,-0.012542791,,,,,,,
16.12.2014,24798205.27,21837903.02,0.89428559,21837903.02,0.89428559,0,0.00289798,0.00289798,,32.42673453,132.4267345,0.017455475,0.002893789,,,,,,,
17.12.2014,25175815.18,23005997,0.927557827,23005997,0.927557827,0,0.017455475,0.017455475,,36.74063411,136.7406341,0.032575745,0.017304878,,,,,,,
18.12.2014,25938904.41,23778713.43,0.929710668,23778713.43,0.929710668,0,0.032575745,0.032575745,,37.50750534,137.5075053,0.005608218,0.032056404,,,,,,,
19.12.2014,26075832.27,24749278.76,0.962839373,24749278.76,0.962839373,0,0.005608218,0.005608218,,38.15461832,138.1546183,0.004706019,0.00559255,,,,,,,
22.12.2014,31160577.51,27586112.66,0.895796137,27586112.66,0.895796137,0.045283636,0.004706019,0.004706019,,39.44504209,139.4450421,0.009340432,0.004694981,,,,,,,
23.12.2014,29921558.63,27846025.51,0.942153186,27846025.51,0.942153186,0,0.009340432,0.009340432,,39.14900008,139.1490001,-0.002123001,0.00929708,,,,,,,
24.12.2014,29871007.97,27793928.81,0.942016146,27793928.81,0.942016146,0,-0.002123001,-0.002123001,,38.72367399,138.723674,-0.003056623,-0.002125258,,,,,,,
25.12.2014,29784716.94,27708370.93,0.941855277,27708370.93,0.941855277,0.008992806,-0.003056623,-0.003056623,,39.50103347,139.5010335,0.005603654,-0.003061304,,,,,,,
26.12.2014,29942365.32,27865106.71,0.942143693,27865106.71,0.942143693,0,0.005603654,0.005603654,,39.53203094,139.5320309,0.000222202,0.005588012,,,,,,,
29.12.2014,29695221.9,27864509.38,0.950053651,27864509.38,0.950053651,0.00E+00,2.22E-04,0.000222202,,38.73221195,138.732212,-0.005732153,0.000222178,,,,,,,
30.12.2014,29533298.73,27703410.38,0.949784891,27703410.38,0.949784891,0,-0.005732153,-5.73E-03,,38.68737779,138.6873778,-0.000323171,-0.005748645,,,,,,,
31.12.2014,29524609.06,27700912.57,0.949721062,27700912.57,0.949721062,0,-0.000323171,-0.000323171,,38.19742795,138.197428,-0.003532764,-0.000323223,,,,,,,
01.01.2015,29425418.82,27603132.43,0.949608594,27603132.43,0.949608594,0,-0.003532764,-0.003532764,,38.63313314,138.6331331,0.003152774,-0.003539019,,,,,,,
02.01.2015,29528803.44,27705538.76,0.949678401,27705538.76,0.949678401,0,0.003152774,0.003152774,,36.25714147,136.2571415,-0.0171387,0.003147814,,,,,,,
05.01.2015,29046694.31,27230521.16,0.948818111,27230521.16,0.948818111,-0.002092537,-0.0171387,-0.0171387,,35.16337434,135.1633743,-0.008027228,-0.017287267,,,,,,,
06.01.2015,28825163.11,27003963.18,0.948396403,27003963.18,0.948396403,0,-0.008027228,-0.008027228,,37.0074105,137.0074105,0.013643017,-0.00805962,,,,,,,
07.01.2015,29198653.53,27374852.62,0.94903624,27374852.62,0.94903624,0,0.013643017,0.013643017,,40.59295837,140.5929584,0.026170467,0.013550789,,,,,,,
08.01.2015,29925805.1,28091993.9,0.950221472,28091993.9,0.950221472,0,0.026170467,0.026170467,,39.05649469,139.0564947,-0.010928454,0.02583388,,,,,,,
09.01.2015,29623682.55,27790116.36,0.949681309,27790116.36,0.949681309,0,-0.010928454,-0.010928454,,38.82203216,138.8220322,-0.001686096,-0.010988608,,,,,,,
12.01.2015,29576238.1,27734643.42,0.949571124,27734643.42,0.949571124,0.001553277,-0.001686096,-0.001686096,,39.8201704,139.8201704,0.007190056,-0.001687519,,,,,,,
13.01.2015,29776172.22,27926288.31,0.949893375,27926288.31,0.949893375,0,0.007190056,0.007190056,,38.51641789,138.5164179,-0.009324495,0.007164331,,,,,,,
14.01.2015,29514350.87,27667063.53,0.949358875,27667063.53,0.949358875,0,-0.009324495,-0.009324495,,40.99023498,140.990235,0.017859378,-0.00936824,,,,,,,
15.01.2015,30015165.23,27796659.28,0.938358713,27796659.28,0.938358713,0,0.017859378,0.017859378,,43.42399057,143.4239906,0.017261873,0.017701773,,,,,,,
16.01.2015,30517615.07,28272259.68,0.939156965,28272259.68,0.939156965,0,0.017261873,0.017261873,,42.56410104,142.564101,-0.005995437,0.01711458,,,,,,,
19.01.2015,30735164.42,28103234.63,0.926756679,28103234.63,0.926756679,0.024658809,-0.005995437,-0.005995437,,43.63920016,143.6392002,0.007541163,-0.006013482,,,,,,,
20.01.2015,30863228.8,28312757.87,0.929817325,28312757.87,0.929817325,0,0.007541163,0.007541163,,44.36758679,144.3675868,0.005070946,0.007512871,,,,,,,
21.01.2015,31009030.62,28473465.94,0.93017795,28473465.94,0.93017795,0,0.005070946,0.005070946,,47.8504436,147.8504436,0.024124922,0.005058132,,,,,,,
22.01.2015,31700773.27,29187633.33,0.931906699,29187633.33,0.931906699,0,0.024124922,0.024124922,,49.71619223,149.7161922,0.012619162,0.023838514,,,,,,,
23.01.2015,32092285.69,29571901.4,0.932685194,29571901.4,0.932685194,0,0.012619162,0.012619162,,49.89592078,149.8959208,0.001200462,0.012540203,,,,,,,
26.01.2015,32252656.68,29613526.08,0.929115749,29613526.08,0.929115749,0.049417285,0.001200462,0.001200462,,46.88477199,146.884772,-0.020088264,0.001199742,,,,,,,
27.01.2015,31648898.84,29014999.29,0.927788447,29014999.29,0.927788447,0,-0.020088264,-0.020088264,,46.46842779,146.4684278,-0.002834495,-0.020292776,,,,,,,
28.01.2015,31559433.41,29527505.05,0.946934497,29527505.05,0.946934497,0,-0.002834495,-0.002834495,,46.93505855,146.9350586,0.003185879,-0.00283852,,,,,,,
29.01.2015,31654485.02,29623490.71,0.947163463,29623490.71,0.947163463,0,0.003185879,0.003185879,,45.95662678,145.9566268,-0.00665894,0.003180815,,,,,,,
30.01.2015,31475270.82,29463667.64,0.94767827,29463667.64,0.94767827,0,-0.00665894,-0.00665894,,47.025327,147.025327,0.00732204,-0.00668121,,,,,,,
02.02.2015,31569904.05,29690549.27,0.951810623,29690549.27,0.951810623,-0.025960914,0.00732204,0.00732204,,48.00201392,148.0020139,0.006642984,0.007295364,,,,,,,
03.02.2015,31769634.73,29859359.79,0.951956185,29859359.79,0.951956185,0,0.006642984,0.006642984,,48.14860618,148.1486062,0.000990475,0.006621017,,,,,,,
04.02.2015,31792959.91,29883320.94,0.952001474,29883320.94,0.952001474,0,0.000990475,0.000990475,,49.3625229,149.3625229,0.008193913,0.000989985,,,,,,,
05.02.2015,32040373.32,30135032.51,0.952228377,30135032.51,0.952228377,0,0.008193913,0.008193913,,49.84678189,149.8467819,0.003242172,0.008160525,,,,,,,
06.02.2015,32147958.71,30241694.42,0.952229919,30241694.42,0.952229919,0,0.003242172,0.003242172,,49.55927693,149.5592769,-0.00191866,0.003236927,,,,,,,
09.02.2015,33164114.41,30188380.76,0.920925804,30188380.76,0.920925804,0.026504775,-0.00191866,-0.00191866,,50.68175859,150.6817586,0.007505263,-0.001920503,,,,,,,
10.02.2015,33393597.63,30419978.69,0.921479202,30419978.69,0.921479202,0,0.007505263,0.007505263,,50.57645487,150.5764549,-0.000698848,0.007477238,,,,,,,
11.02.2015,33367462.23,30400356.93,0.921426848,30400356.93,0.921426848,0,-0.000698848,-0.000698848,,51.48952846,151.4895285,0.006063854,-0.000699093,,,,,,,
12.02.2015,33552891.24,30569133.8,0.921316723,30569133.8,0.921316723,0,0.006063854,0.006063854,,52.19938907,152.1993891,0.004685872,0.006045543,,,,,,,
13.02.2015,33694944.58,30725249.6,0.921970605,30725249.6,0.921970605,0,0.004685872,0.004685872,,52.15994626,152.1599463,-0.000259152,0.004674928,,,,,,,
16.02.2015,33686885.07,30724505.43,0.921962148,30724505.43,0.921962148,0.014352687,-0.000259152,-0.000259152,,52.3226794,152.3226794,0.001069487,-0.000259186,,,,,,,
17.02.2015,33717781.02,30371853.16,0.910746979,30371853.16,0.910746979,0,0.001069487,0.001069487,,53.1477011,153.1477011,0.005416276,0.001068916,,,,,,,
18.02.2015,33884318.45,30545614.76,0.911193313,30545614.76,0.911193313,0,0.005416276,0.005416276,,53.06116375,153.0611638,-0.000565058,0.005401661,,,,,,,
19.02.2015,33868019.17,30521206.25,0.911097876,30521206.25,0.911097876,0,-0.000565058,-0.000565058,,53.94974934,153.9497493,0.005805428,-0.000565218,,,,,,,
20.02.2015,34058682.81,30702688.25,0.911515298,30702688.25,0.911515298,0,0.005805428,0.005805428,,54.29033762,154.2903376,0.002212334,0.005788642,,,,,,,
23.02.2015,34728859.93,30768581.47,0.895731324,30768581.47,0.895731324,0.009954494,0.002212334,0.002212334,,55.07730128,155.0773013,0.005100538,0.00220989,,,,,,,
24.02.2015,34887762.55,30918093.1,0.896192739,30918093.1,0.896192739,0,0.005100538,0.005100538,,54.85102901,154.851029,-0.001459093,0.005087574,,,,,,,
25.02.2015,34840172.06,30874774.9,0.896054267,30874774.9,0.896054267,0,-0.001459093,-0.001459093,,56.35257169,156.3525717,0.009696692,-0.001460159,,,,,,,
26.02.2015,35149182.88,31170018.72,0.896613974,31170018.72,0.896613974,0,0.009696692,0.009696692,,56.35198176,156.3519818,-3.77308E-06,0.00964998,,,,,,,
27.02.2015,35162903.29,31174664.54,0.896623266,31174664.54,0.896623266,0.00E+00,-3.77E-06,-3.77308E-06,,56.91201804,156.912018,0.003581894,-3.77308E-06,,,,,,,
02.03.2015,36363452.83,31286544.24,0.869722248,31286544.24,0.869722248,0.014502957,0.003581894,3.58E-03,,55.85251588,155.8525159,-0.006752205,0.003575495,,,,,,,
03.03.2015,36144852.07,31063620.77,0.86888099,31063620.77,0.86888099,0,-0.006752205,-0.006752205,,56.94250581,156.9425058,0.006993727,-0.006775105,,,,,,,
04.03.2015,36364920.04,31275809.91,0.869621939,31275809.91,0.869621939,0,0.006993727,0.006993727,,57.91744009,157.9174401,0.006212047,0.006969384,,,,,,,
05.03.2015,36563321.01,31434151.77,0.869818109,31434151.77,0.869818109,0,0.006212047,0.006212047,,58.21971651,158.2197165,0.001914142,0.006192832,,,,,,,
06.03.2015,36651108.34,31498980.64,0.869798954,31498980.64,0.869798954,0,0.001914142,0.001914142,,58.62055885,158.6205589,0.002533454,0.001912312,,,,,,,
09.03.2015,36807397.57,31578673.64,0.868273564,31578673.64,0.868273564,0.009784872,0.002533454,0.002533454,,57.48917135,157.4891714,-0.007132666,0.00253025,,,,,,,
10.03.2015,36578944.58,31320171.24,0.867288109,31320171.24,0.867288109,0,-0.007132666,-0.007132666,,59.53579229,159.5357923,0.012995312,-0.007158225,,,,,,,
11.03.2015,36992204.11,31731731.45,0.868749861,31731731.45,0.868749861,0,0.012995312,0.012995312,,59.65955304,159.659553,0.000775755,0.012911598,,,,,,,
12.03.2015,37030711.46,31732113.57,0.867839412,31732113.57,0.867839412,0,0.000775755,0.000775755,,60.01436503,160.014365,0.002222304,0.000775455,,,,,,,
13.03.2015,37130723.8,31816291.72,0.867946265,31816291.72,0.867946265,0,0.002222304,0.002222304,,61.50001861,161.5000186,0.009284501,0.002219838,,,,,,,
16.03.2015,37320204.76,32131591.89,0.869198551,32131591.89,0.869198551,0.010652189,0.009284501,0.009284501,,60.36947048,160.3694705,-0.007000297,0.009241665,,,,,,,
17.03.2015,37092673.77,31889270.02,0.868096616,31889270.02,0.868096616,0,-0.007000297,-0.007000297,,61.52312785,161.5231279,0.007193747,-0.007024914,,,,,,,
18.03.2015,37324855.67,32119062.86,0.868857462,32119062.86,0.868857462,0,0.007193747,0.007193747,,61.47060239,161.4706024,-0.000325188,0.007167995,,,,,,,
19.03.2015,37319717.54,32103183.09,0.868624514,32103183.09,0.868624514,0,-0.000325188,-0.000325188,,61.44794064,161.4479406,-0.000140346,-0.000325241,,,,,,,
20.03.2015,37312871.55,32027980.93,0.876914936,32027980.93,0.876914936,0.00E+00,-1.40E-04,-0.000140346,,59.72257143,159.7225714,-0.010686846,-0.000140356,,,,,,,
23.03.2015,38002206.14,33299856.84,0.894698121,33299856.84,0.894698121,0.005167959,-0.010686846,-1.07E-02,,59.49527185,159.4952719,-0.00142309,-0.01074436,,,,,,,
24.03.2015,37953661.16,33246751.1,0.894556987,33246751.1,0.894556987,0,-0.00142309,-0.00142309,,56.69491336,156.6949134,-0.017557627,-0.001424103,,,,,,,
25.03.2015,37354279,32661890.81,0.892876231,32661890.81,0.892876231,0,-0.017557627,-0.017557627,,56.68314515,156.6831452,-7.51027E-05,-0.01771359,,,,,,,
26.03.2015,37352984.14,32664013.42,0.892864162,32664013.42,0.892864162,0.00E+00,-7.51E-05,-7.51027E-05,,57.22990829,157.2299083,0.00348961,-7.51055E-05,,,,,,,
27.03.2015,37480709.32,32774988.3,0.893043651,32774988.3,0.893043651,0,0.00348961,3.49E-03,,59.40579618,159.4057962,0.013838893,0.003483536,,,,,,,
30.03.2015,37945390.03,33230943.95,0.894311298,33230943.95,0.894311298,-0.022256799,0.013838893,0.013838893,,58.95270545,158.9527055,-0.002842373,0.01374401,,,,,,,
31.03.2015,37848479.95,33123022.07,0.893875696,33123022.07,0.893875696,0,-0.002842373,-0.002842373,,58.51448659,158.5144866,-0.002756914,-0.00284642,,,,,,,
01.04.2015,37754758.31,33030373.91,0.893610004,33030373.91,0.893610004,0,-0.002756914,-0.002756914,,57.53181296,157.531813,-0.006199267,-0.002760721,,,,,,,
02.04.2015,37540631.23,33564250.24,0.913493308,33564250.24,0.913493308,0,-0.006199267,-0.006199267,,56.53671029,156.5367103,-0.006316836,-0.006218562,,,,,,,
03.04.2015,37322610.9,33349571.38,0.913011939,33349571.38,0.913011939,0.000899467,-0.006316836,-0.006316836,,57.00374141,157.0037414,0.002983525,-0.006336872,,,,,,,
06.04.2015,37424859.03,33454218.11,0.91324573,33454218.11,0.91324573,0,0.002983525,0.002983525,,59.7127338,159.7127338,0.017254317,0.002979083,,,,,,,
07.04.2015,38016274.03,34033631.52,0.914595846,34033631.52,0.914595846,0,0.017254317,0.017254317,,60.47050659,160.4705066,0.004744598,0.017107152,,,,,,,
08.04.2015,38181707.57,34194238.01,0.91495117,34194238.01,0.91495117,0,0.004744598,0.004744598,,62.61944907,162.6194491,0.013391511,0.004733378,,,,,,,
09.04.2015,38639878.13,34686273.33,0.915949949,34686273.33,0.915949949,0,0.013391511,0.013391511,,64.33477711,164.3347771,0.010548111,0.013302637,,,,,,,
10.04.2015,39027734.26,35092367.83,0.916744837,35092367.83,0.916744837,0,0.010548111,0.010548111,,64.118348,164.118348,-0.001317001,0.010492868,,,,,,,
13.04.2015,38860674.96,35044228.16,0.919477593,35044228.16,0.919477593,0.042582607,-0.001317001,-0.001317001,,63.28541464,163.2854146,-0.0050752,-0.001317869,,,,,,,
14.04.2015,38677957.81,34844950.14,0.919084695,34844950.14,0.919084695,0,-0.0050752,-0.0050752,,65.72651697,165.726517,0.01494991,-0.005088122,,,,,,,
15.04.2015,39207729.01,35368387.26,0.920169312,35368387.26,0.920169312,0,0.01494991,0.01494991,,64.19499319,164.1949932,-0.009241272,0.014839262,,,,,,,
16.04.2015,38866854.01,35025449.93,0.919261187,35025449.93,0.919261187,0,-0.009241272,-0.009241272,,61.2783392,161.2783392,-0.017763355,-0.009284237,,,,,,,
17.04.2015,38241045.61,34398928.53,0.91764003,34398928.53,0.91764003,0,-0.017763355,-0.017763355,,63.07757458,163.0775746,0.011156088,-0.017923017,,,,,,,
20.04.2015,38627825.22,34775068.84,0.918183698,34775068.84,0.918183698,-0.020885824,0.011156088,0.011156088,,63.25887658,163.2588766,0.001111753,0.011094318,,,,,,,
21.04.2015,38662631.35,34800113.86,0.918239458,34800113.86,0.918239458,0,0.001111753,0.001111753,,63.53532675,163.5353268,0.001693324,0.001111136,,,,,,,
22.04.2015,38724040.33,34867965.39,0.918346859,34867965.39,0.918346859,0,0.001693324,0.001693324,,63.36161639,163.3616164,-0.001062219,0.001691892,,,,,,,
23.04.2015,38687130.02,34416609.1,0.907567518,34416609.1,0.907567518,0,-0.001062219,-0.001062219,,63.34704263,163.3470426,-8.92117E-05,-0.001062784,,,,,,,
24.04.2015,38703370.51,34421231.07,0.907595072,34421231.07,0.907595072,0,-8.92117E-05,-8.92117E-05,,63.67034591,163.6703459,0.001979242,-8.92156E-05,,,,,,,
27.04.2015,38773035.61,34483502.64,0.90774836,34483502.64,0.90774836,0.012866527,0.001979242,0.001979242,,62.29078138,162.2907814,-0.008428922,0.001977286,,,,,,,
28.04.2015,38486177.78,34226989.14,0.907465289,34226989.14,0.907465289,0,-0.008428922,-0.008428922,,59.18762989,159.1876299,-0.019120935,-0.008464646,,,,,,,
29.04.2015,37812063.25,33563324.31,0.905671062,33563324.31,0.905671062,0,-0.019120935,-0.019120935,,57.83904296,157.839043,-0.008471682,-0.019306104,,,,,,,
30.04.2015,37536205.05,33306526.42,0.905103209,33306526.42,0.905103209,0,-0.008471682,-0.008471682,,58.33758156,158.3375816,0.003158525,-0.00850777,,,,,,,
01.05.2015,37638686.22,33392572.71,0.905437233,33392572.71,0.905437233,-0.031623989,0.003158525,0.003158525,,59.42890015,159.4289002,0.006892354,0.003153548,,,,,,,
04.05.2015,37863514.59,33605090.06,0.905942959,33605090.06,0.905942959,0,0.006892354,0.006892354,,57.66962846,157.6696285,-0.011034836,0.00686871,,,,,,,
05.05.2015,37475102.24,33177061.09,0.904034947,33177061.09,0.904034947,0,-0.011034836,-0.011034836,,55.26797169,155.2679717,-0.015232209,-0.011096171,,,,,,,
06.05.2015,36956351.86,33346577.72,0.92204573,33346577.72,0.92204573,0,-0.015232209,-0.015232209,,55.9338024,155.9338024,0.004288268,-0.015349411,,,,,,,
07.05.2015,36659540.69,33040784.47,0.920851368,33040784.47,0.920851368,0,0.004288268,0.004288268,,59.49836824,159.4983682,0.022859481,0.0042791,,,,,,,
08.05.2015,38003475.62,33847608.09,0.909800397,33847608.09,0.909800397,0,0.022859481,0.022859481,,60.29561053,160.2956105,0.004998435,0.022602118,,,,,,,
11.05.2015,38110051.37,33988022.93,0.911066267,33988022.93,0.911066267,0.013946424,0.004998435,0.004998435,,58.46575339,158.4657534,-0.011415516,0.004985985,,,,,,,
12.05.2015,37712804.77,33573115.74,0.910067602,33573115.74,0.910067602,0,-0.011415516,-0.011415516,,57.62601805,157.6260181,-0.00529916,-0.011481173,,,,,,,
13.05.2015,37529263.11,33407071.52,0.909652461,33407071.52,0.909652461,0,-0.00529916,-0.00529916,,58.80011076,158.8001108,0.007448597,-0.00531325,,,,,,,
14.05.2015,37783134.77,33606536.36,0.909146894,33606536.36,0.909146894,0,0.007448597,0.007448597,,57.86420111,157.8642011,-0.005893633,0.007420993,,,,,,,
15.05.2015,37582575.57,33381586.73,0.908497223,33381586.73,0.908497223,0,-0.005893633,-0.005893633,,58.85770558,158.8577056,0.006293412,-0.005911069,,,,,,,
18.05.2015,37884938.37,33595441.18,0.906947624,33595441.18,0.906947624,-0.011916111,0.006293412,0.006293412,,61.77639836,161.7763984,0.018373001,0.006273691,,,,,,,
19.05.2015,38450396.43,34138256.32,0.908057634,34138256.32,0.908057634,0,0.018373001,0.018373001,,62.1328897,162.1328897,0.002203605,0.018206257,,,,,,,
20.05.2015,38531297.08,34201538.59,0.908047597,34201538.59,0.908047597,0,0.002203605,0.002203605,,62.88247828,162.8824783,0.004623297,0.002201181,,,,,,,
21.05.2015,38693045.55,35588602,0.940598868,35588602,0.940598868,0,0.004623297,0.004623297,,63.20611694,163.2061169,0.001986946,0.004612643,,,,,,,
22.05.2015,38794597.15,35680820.61,0.940609767,35680820.61,0.940609767,0,0.001986946,0.001986946,,63.68132223,163.6813222,0.002911688,0.001984974,,,,,,,
25.05.2015,37858204.76,35784453.64,0.967288023,35784453.64,0.967288023,0.030873131,0.002911688,0.002911688,,62.86840819,162.8684082,-0.004966444,0.002907457,,,,,,,
26.05.2015,36648431.69,34836316.93,0.973330189,34836316.93,0.973330189,0,-0.004966444,-0.004966444,,64.51730702,164.517307,0.010124117,-0.004978817,,,,,,,
27.05.2015,37995779.66,35035789.34,0.943429113,35035789.34,0.943429113,0,0.010124117,0.010124117,,63.6955796,163.6955796,-0.004994778,0.010073211,,,,,,,
28.05.2015,37783061.14,35148166.68,0.95115738,35148166.68,0.95115738,0,-0.004994778,-0.004994778,,61.33833745,161.3383375,-0.014400158,-0.005007294,,,,,,,
29.05.2015,37297620.13,35613043.48,0.976208042,35613043.48,0.976208042,0,-0.014400158,-0.014400158,,61.80823615,161.8082362,0.002912505,-0.014504846,,,,,,,
