Date,NAV,Futures,Securities,FxPnL,PayableFees,AccruedFees,AUD Curncy,BRL Curncy,CHF Curncy,CNH Curncy,CNY Curncy,EUR Curncy,GBP Curncy,MXN Curncy,NOK Curncy,USD Curncy,ZAR Curncy,PaidFees,.TAX_EUR LX Equity,TotalFees,Cash
2017-09-06,42659234.88,-8747949.81,35294713.54,1159663.97,-19989.99,-35585.1,208313.02,0,202784.07,2200.38,0,1241247.87,319463.3,541.25,57460.37,2581917.16,0,-327494.22,-1332.82,-383069.31,6204857.37
2017-09-07,42652266.15,-8753169.39,35328816.31,1280563.58,-19997.47,-37134.15,208303.76,0,202778.43,2200.38,0,1122330.49,319450.23,541.25,57456.28,1072738.6,0,-328578.34,-1332.82,-385709.96,6042886.26
2017-09-08,42651248.05,-8744230.37,35415556.82,1288654.26,-20004.95,-38686.77,208294.5,0,202772.8,2200.38,0,1127041.09,-80562.83,541.25,57452.2,1485116.05,0,-329573.5,-1332.82,-388265.22,5947036.97000001
2017-09-11,42674627.53,-8737428.8,35111603.03,1222492.82,16156.49,-43341.13,208266.72,0,202755.9,2200.38,0,1130857.83,18522.94,541.25,57439.93,1011832.63,0,-365757.4,-1332.82,-392942.04,6340531.68000001
2017-09-12,42710913.25,-8715484.83,35171931.97,1156315.78,16149.01,-44888.9,208257.46,0,202750.26,2200.38,0,1151650.12,18509.87,541.25,57435.84,1023698.13,0,-365757.4,-1332.82,-394497.29,6382665.5
2017-09-13,42732210.57,-8718347.83,35225981.28,1095481.13,16141.53,-46439.23,208248.2,0,202744.63,2200.38,0,1154442.36,18496.79,541.25,57431.76,1036441.73,0,-365757.4,-1332.82,-396055.1,6410748.16
2017-09-14,42740936.74,-8726062.84,35317166.41,922382.18,16134.05,-47988.06,208238.94,0,909539,2200.38,0,-22014420.57,1918483.72,541.25,2587427.67,25041810.11,0,-365757.4,-1332.82,-397611.41,6501388.15000001
2017-09-15,42691365.18,-8686831.5,34469876,35922.9,16126.57,-49528.69,208229.68,0,202733.36,2200.38,0,2248515.65,-11339.77,541.25,53093.58,1920479.03,0,-365757.4,-1332.82,-399159.52,8185566.28
2017-09-18,42629041.21,-8677984.75,34471496.44,31085.94,16104.11,-54165.97,208201.89,0,202716.46,2200.38,0,2160993.31,657.700000000001,541.25,53082.24,1339315.44,0,-365757.4,-1332.82,-403819.26,8126458.83
2017-09-19,42632271.39,-8671483.94,34309097.26,84922.18,16096.63,-55714.25,211942.63,0,202710.83,2200.38,0,2282127.16,656.860000000001,541.25,53078.46,1342420.74,0,-365757.4,-1332.82,-405375.02,8238251.95
2017-09-20,42931058.13,-7863632.22,33937164.74,105112.53,16089.15,-57312.27,211933.2,0,142705.19,2200.38,0,2933099.1,656.01,541.25,53074.68,17700.18,0,-365757.4,-1332.82,-406980.52,8888780.85999999
2017-09-21,41831564.27,-7878060.05,34042634.42,-33703.62,16081.67,-58723.27,211923.78,0,142699.56,2200.38,0,1832783.31,655.94,541.25,53070.9,17690.27,0,-365764.78,-1332.82,-408406.38,7822633.46999999
2017-09-22,41836862.89,-7867460.75,33978660.47,62133.45,16074.19,-60161.85,211914.35,0,142693.93,2200.38,0,1833822.73,655.88,541.25,53067.12,14400.56,0,-365764.78,-1332.82,-409852.44,7796068.96999999
2017-09-25,41855133.69,-7919971.02,33970102.8,-136107.73,16051.73,-64763.95,211886.07,0,142682.03,2200.38,0,1818146.44,655.67,541.25,53055.78,241810.96,0,-365789.57,-1332.82,-414501.79,8021138.62000001
2017-09-26,41887312.9,-7942340.09,34118972.8,-326789.38,16044.25,-66272.08,211876.64,0,142678.06,2200.38,0,1821790.76,655.61,541.25,53052,260471.03,0,-365789.57,-1332.82,-416017.4,8095129.48
2017-09-27,41906438.08,-7924970.01,34154596.77,-388056.65,16036.77,-67784.31,211867.21,0,142674.09,2200.38,0,1834345.27,655.54,541.25,53048.22,277343.83,0,-365789.57,-1332.82,-417537.11,8139897.96
2017-09-28,41898126.45,-7909196.74,34080877.57,-291483.1,16029.29,-69295.85,211857.78,0,142670.13,2200.38,0,1838189.74,655.47,541.25,53044.44,274052.67,0,-365789.57,-1332.82,-419056.13,8108731.98
2017-09-29,41900105.78,-7896712.24,33880976.87,-206345.08,16021.81,-70813.59,211848.36,0,142663.86,2200.38,0,1834966.69,194775.66,541.25,53040.66,180835.86,0,-365940.9,-1332.82,-420732.68,8225473.99
2017-10-02,42789305.48,-7923147.12,33818605.89,-350886.2,-27333.03,-25051.86,212118.3,0,153901.97,2200.38,0,2694486.7,194775.46,541.25,53154.93,405980.76,0,-380550.72,-1332.82,-432935.61,9321585.79
2017-10-03,42801742.17,-7918602.01,33881599.6,-303128.89,-27340.51,-26598.17,212108.87,0,153897.69,2200.38,0,2698596.19,194775.39,541.25,53151.15,303405.56,0,-382688.48,-1332.82,-436627.16,9223271.45999999
2017-10-04,42677312.42,-7919698.3,33886035.79,-300146.5,-27347.99,-28136.2,212099.45,0,153893.42,2200.38,0,2571192.73,194763.77,541.25,53147.37,303393.31,0,-382688.48,-1332.82,-438172.67,9091423.13
2017-10-05,42709353.77,-7924822.41,33948872.71,-361304.97,-27355.47,-29674.66,212090.02,0,153889.14,2200.38,0,2574467.65,194752.15,541.25,53143.59,1808539.15,0,-382688.48,-1332.82,-439718.61,9121786.03
2017-10-06,42710909.15,-7915728.8,33978486.6,-300839.4,-27362.95,-31213.94,212080.59,0,153884.87,2200.38,0,2575422.6,194740.53,541.25,53139.81,1720352.57,0,-382688.48,-1332.82,-441265.37,9033261.94999999
2017-10-09,42703361.84,-7921404.35,33992493.66,-313296.64,7477.24,-35835.64,212052.31,0,153872.04,2200.38,0,2569915,194705.67,541.25,53128.47,1723387.07,0,-417551.13,-1332.82,-445909.53,9024164.82
2017-10-10,42656730.96,-7905112.29,34385735.6,-172521.99,7469.76,-37372.61,212042.88,0,153867.77,2200.38,0,1781408.1,194694.05,5650541.25,53124.69,1718242.33,0,-417584.33,-1332.82,-447487.18,8443517.35
2017-10-11,42664201.35,-7892810.55,34599535.65,-110422.38,7462.28,-38911.35,212033.45,0,153863.49,2200.38,0,1785644.77,194682.44,27770.7000000002,53120.91,1719174.81,0,-417584.33,-1332.82,-449033.4,8175088.08
2017-10-12,42683976.77,-7900968.11,34919435.48,-98819.76,7454.8,-40453.3,212024.03,0,153859.22,2200.38,0,1480751.45,194670.81,27770.7,53117.13,2214497.23,0,-417584.33,-1332.82,-450582.83,7863361.05
2017-10-13,42670905.29,-7923116.39,35278878.07,-160295.39,7447.32,-41991.8,212014.6,0,153854.94,2200.38,0,1349965.72,194659.2,27770.7,53113.35,1991351.29,0,-417584.33,-1332.82,-452128.81,7552322.61
2017-10-16,42684875.08,-7935147.45,35269393.98,-237542.24,7424.86,-46609.8,211986.32,0,153842.11,2200.38,0,1353502.04,197451.42,27770.7,53102.01,2083242.44,0,-417584.33,-1332.82,-456769.27,7653023.34000001
2017-10-17,42704084.33,-7949774.53,35941072.98,-301745.01,7417.38,-48147.68,211976.89,0,153837.84,2200.38,0,744051.61,197439.8,27770.7,53098.23,2082791.53,0,-417584.33,-1332.82,-458314.63,7064756.36
2017-10-18,42745317.42,-7926430.08,35927522.91,-249412.36,7409.9,-49689.21,211967.46,0,153833.56,2200.38,0,753156.24,197428.08,27770.7,53094.45,2093412.28,0,-417610.47,-1332.82,-459889.78,7067206.87
2017-10-19,42735558.41,-7911185.26,35897781.66,-100367.03,7402.42,-51238.26,211958.03,0,153829.29,2200.38,0,647300.06,218082.24,27770.7,53090.67,2089678.07,0,-417610.47,-1332.82,-461446.31,6938143.78
2017-10-20,42754458.2,-7902216.59,36011086.08,-232448.93,7394.94,-52786.68,211948.61,0,153825.01,2200.38,0,663015.91,197404.62,27770.7,53086.89,2102819,0,-417610.47,-1332.82,-463002.21,6975821.05
2017-10-23,42764049.24,-7921228.33,36100819.63,-324690.01,12610.14,-57405.05,211920.32,0,153812.19,2200.38,0,657883.47,197369.43,27770.7,53075.55,2100054.14,0,-422847.98,-1332.82,-467642.89,6987919.61999999
2017-10-24,42775212.12,-7900558.81,36028743.29,-269841.58,12602.66,-58945.77,211910.9,0,153807.91,2200.38,0,669290.28,218045.79,27770.7,53071.77,2108458.47,0,-422847.98,-1332.82,-469191.09,7016310.41
2017-10-25,42728952.49,-7878569.52,36013591.81,-199272.35,12595.18,-60487.68,211901.47,0,153803.64,2200.38,0,670797.14,218034.06,27770.7,53067.99,1022719.42,0,-422847.98,-1332.82,-470740.48,6914633.03
2017-10-26,42734167.46,-7918278.84,36788309.55,-401052.61,12587.7,-62035.96,211892.04,0,153799.36,2200.38,0,1406984.99,-71750.03,27770.7,53064.21,-188415.94,0,-422847.98,-1332.82,-472296.24,6346910.52
2017-10-27,42767698.52,-7973660.66,37205716.25,-653281.86,12580.22,-63566.29,211882.61,0,153795.09,2200.38,0,777986.67,28237.96,27770.7,53060.43,193215.8,0,-422847.98,-1332.82,-473834.05,6215264.13
2017-10-30,42774640.24,-9295046.02,37654812.01,-578421.5,12557.76,-68172.84,211854.33,0,153782.26,-2013059.89,0,772685.93,-171798.08,27770.7,53049.09,195901.04,0,-422847.98,-1332.82,-478463.06,5698249.73
2017-10-31,42784531.74,-9286562.76,37649395.86,-552101.48,12550.28,-69615.7,211844.9,0,153645.77,-2013059.89,0,772665.08,-171808.77,27770.7,53045.31,198781.14,0,-422826.62,-1332.82,-479892.04,5687237.36
2017-11-02,42808967.46,-9284988.12,37674105.98,-444261.03,-24080.65,-28626.92,212099.45,0,153777.37,940.11,0,632680.4,-371488.88,27770.7,53151.15,204259.05,0,-430191,-1332.82,-482898.57,5579122.51
2017-11-03,42804464.51,-9301243.82,37946527.05,-569044.3,-24088.13,-30196.51,212090.02,0,153773.1,940.11,0,632308.18,-371491.2,27770.7,53147.37,2855.92999999999,0,-431599.73,-1332.82,-485884.37,5426981.76
2017-11-06,42807870.36,-9324390.35,37360070.16,-653896.87,-24110.59,-34867.23,212061.74,0,153760.28,940.11,0,1365356.83,8469.89000000001,27770.7,53136.03,425116.29,0,-431599.73,-1332.82,-490577.55,6101697.07
2017-11-07,42785744.05,-9331993.75,37363502.95,-680764.62,-24118.07,-36388.37,212052.31,0,153756.01,940.11,0,1625911.94,-87561.13,27770.7,53132.25,747270.7,0,-431599.73,-1332.82,-492106.17,6103005.71999999
2017-11-08,42725511.78,-9327178.24,36679326.75,-653637.45,-24125.55,-37937.27,212042.88,0,464001.74,940.11,0,1834337.01,19201.21,27770.7,53128.47,752425.8,0,-431599.73,-1332.82,-493662.55,6699822.48
2017-11-09,42683381.87,-9298185.16,36558725.41,-574021.61,-24133.03,-39483.66,212033.45,0,463997.47,940.11,0,1850694.06,19189.3,27770.7,53124.69,754298.1,0,-431599.73,-1332.82,-495216.42,6698678.07
2017-11-10,42652348.04,-9266367.43,36550877.39,-516782.23,-24140.51,-41035.67,212024.03,0,463993.19,940.11,0,1659575.06,119179.14,27770.7,53119.71,770745.78,0,-431599.73,-1332.82,-496775.91,6618252.88
2017-11-13,42620595,-9261478.12,36449064.9,-491292.11,-24162.97,-45695.19,211995.74,0,463954.52,940.11,0,1705601.2,119145.4,27770.7,53107.98,777828.6,0,-431599.73,-1332.82,-501457.89,6662822.21
2017-11-14,42550881.41,-9245258.24,36628811.54,-299161.48,-24170.45,-47239.99,211986.32,0,463941.63,940.11,0,1592878.03,24857.23,27770.7,53104.06,564369.2,0,-431599.73,-1332.82,-503010.17,6221231.35
2017-11-15,42492417.79,-9245708.44,36003639.5,-209951.48,-24177.93,-48789.85,211976.89,0,463928.74,940.11,0,1782264.11,24848.92,27770.7,2958471.38,577951.51,0,-431599.73,-1332.82,-504567.51,6698729.77
2017-11-16,42571233.1,-9249406.12,35607729.57,-278954.21,-24185.41,-50352.59,211967.46,0,463915.85,940.11,0,1793599.08,24840.61,27770.7,2958467.47,3689964.64,0,-431599.73,-1332.82,-506137.73,7242457.74
2017-11-17,42585406.92,-9251014.14,36575816.12,-260090.95,12096.9,-51873.2,211958.03,0,463902.96,940.11,0,1569352.02,24838.7,27770.7,-62.4399999999441,3175867.25,0,-467889.52,-1332.82,-507665.82,6269681.75000001
2017-11-20,42215221.26,-9255797.1,37132713.13,-347458.18,12074.44,-56485.27,211929.75,0,463864.29,940.11,0,886985.93,24832.97,27770.7,-533.470000000205,2978766.29,0,-467912.62,-1332.82,-512323.45,5429966.31
2017-11-21,42232985.24,-9263902.47,37456800.54,-390361.87,12066.96,-57986.63,211920.32,0,463851.4,940.11,0,885111.95,24831.06,27770.7,-690.48,2662337.31,0,-467912.62,-1332.82,-513832.29,5166546.57
2017-11-22,42241472.8,-9252629.98,38259976.36,-277055.21,12059.48,-59513.29,211910.9,0,463838.51,940.11,0,584171.43,24829.16,330270.7,-690.48,1957213,0,-467912.62,-1332.82,-515366.43,4258551.65
2017-11-23,42255183.72,-9238911.86,38181586.34,-162805.99,12052,-61053.37,211901.47,0,463825.62,940.11,0,2582824.15,24827.25,330270.7,-690.48,-412356.22,0,-467912.62,-1332.82,-516913.99,4236403.37
2017-11-24,42257547.98,-9207387.46,38021934.96,3416.22,12044.52,-62588.53,211892.04,0,463812.73,940.11,0,2585716.81,24825.34,330270.7,-690.48,1599893.11,0,-467912.62,-1332.82,-518456.63,4232196.8
2017-11-27,42258041.86,-9222145.46,38068634.46,-31038.63,12022.06,-67194.26,211863.76,0,463774.06,940.11,0,2579926.08,24819.61,330270.7,-690.48,1595379.51,0,-467912.62,-1332.82,-523084.82,4220446.03000001
2017-11-28,42264142.13,-9233110.48,38141419.15,-106035.23,12014.58,-68732.51,211854.33,0,463761.17,940.11,0,2578523.26,24817.7,330270.7,-690.48,1600075.39,0,-467912.62,-1332.82,-524630.55,4228758.21
2017-11-29,42276882.72,-9213643.49,38199269.53,-176748.79,12007.1,-70249.11,211844.9,0,463748.28,940.11,0,2596170.51,24815.79,330270.7,-690.48,1607583.69,0,-467912.62,-1332.82,-526154.63,4254361.98
2017-11-30,42205635.15,-9188411.92,37825493.19,-64945.27,11999.62,-71757.83,212118.3,0,463722.51,-401.93,0,2536724.09,25704.86,330270.7,0.16,1922478.4,0,-469373.05,-1332.82,-529131.26,4445087.23
2017-12-01,42186885.75,-9230141.02,38988904.85,-165026.92,11992.14,-73282.92,212108.87,0,463709.63,-401.93,0,1800546,25702.9,330270.7,0.16,1501152.81,0,-469373.05,-1332.82,-530663.83,3363007.82
2017-12-04,42193393.01,-9219809.62,40588013.6,-197567.02,-30838.28,-35052.59,212080.59,0,463670.99,-401.93,0,504324.66,25697.01,330270.7,0.16,1190896.6,0,-469472.65,-1332.82,-535363.52,1802946.43
2017-12-05,42029154.1,-9233605.23,40191040.12,-228951.49,-30845.76,-36553.58,212061.74,0,463658.1,-401.93,0,350850.67,394507.9,330270.7,0.16,1188097.42,0,-469472.65,-1332.82,-536871.99,2067065.47
2017-12-06,41909664.18,-9275853.35,40320308.79,-296840.82,-30853.24,-38054.02,212049.95,0,463645.22,-401.93,0,173945.18,394496.79,330270.7,0.16,1180604.28,0,-469472.65,-1332.82,-538379.91,1886196.21
2017-12-07,41894700.24,-9271722.77,40416075.29,-301563.58,-30860.72,-39564.92,212038.17,0,463632.34,-401.93,0,62915.72,394485.68,330270.7,0.16,1189980.93,0,-469541.45,-1332.82,-539967.09,1780188.53
2017-12-08,41867579.08,-9275274.38,40532024.43,-370256.02,-30868.2,-41073.4,212026.38,0,463619.46,-401.93,0,835452.18,394474.57,330270.7,0.16,190451.21,0,-469541.45,-1332.82,-541483.05,1705810.67000001
2017-12-11,41867125,-9264020.83,40558694.51,-292377.55,-30890.66,-45614.52,211991.03,0,463580.82,-401.93,0,734157.03,394441.26,330270.7,0.16,195956.25,0,-469541.45,-1332.82,-546046.63,1600808.04
2017-12-12,41898496.8,-9270697.75,40127728.14,-404386.1,-30898.14,-47128.52,211979.24,0,463567.94,-401.93,0,741634.75,394430.15,330270.7,0.16,855787.23,0,-469541.45,-1332.82,-547568.11,2175154.76
2017-12-13,41891017.45,-9276696.5,40096181.21,-364387.21,-30905.62,-48639.58,211967.46,0,463555.05,-401.93,0,740431.41,394419.05,330270.7,0.16,841247.39,0,-469541.45,-1332.82,-549086.65,2159223.44999999
2017-12-14,41883583.52,-9267122.13,40048736.12,-442924.28,4010.47,-50154.18,211955.68,0,1078942.17,-401.93,0,-19573616.99,2357907.93,330270.7,0.16,21646523.92,0,-504465.02,-1332.82,-550608.73,2277771.68000001
2017-12-15,42175454.28,-9268753.67,40038099.45,-95557.77,4002.99,-51703.99,211943.89,0,597383.54,-401.93,0,1675448.72,-71603.23,330270.7,-29999.84,324582.51,0,-504465.02,-1332.82,-552166.02,2232912.6
2017-12-18,42270763.36,-9248658.73,39997088.93,-35762.44,3980.53,-56276.42,211908.54,0,597333.74,-401.93,0,1639611.16,28379.06,330270.7,-30007.34,330175.7,0,-504491.15,-1332.82,-556787.04,2309436.87
2017-12-19,42293327.66,-9213041.79,39981838.95,-30988.73,3973.05,-57801.96,211896.75,0,597317.14,-401.93,0,1661862.2,28373.15,330270.7,-30009.84,346571.3,0,-504491.15,-1332.82,-558320.06,2342477.43999999
2017-12-20,42295014.93,-9171367.25,39857582.01,79539.96,3965.57,-59331.67,211884.97,0,597300.54,-401.93,0,1678569.88,28367.25,330270.7,-30012.34,353591.83,0,-504491.15,-1332.82,-559857.25,2357892.96
2017-12-21,42318816.27,-9175471.27,39909322.32,51034.82,3958.09,-60857.24,211873.19,0,597283.94,-401.93,0,1681947.73,28365.17,330270.7,-30014.84,351705.92,0,-504491.15,-1332.82,-561390.3,2358459.13
2017-12-22,42325688.6,-9180727.32,39961173.1,3348.42,3950.61,-62380.41,211861.4,0,597267.34,-401.93,0,1682355.4,28363.09,330270.7,-30017.34,353101.18,0,-504491.15,-1332.82,-562920.95,2361167.08
2017-12-27,42309968.83,-9187834.74,39748414.77,91305.88,3913.16,-69983.98,211802.48,0,597184.35,-401.93,0,1469611.46,28352.69,330270.7,1969970.16,509197.04,0,-504491.15,-1332.82,-570561.97,2470248.18
2017-12-28,42319135.66,-9163743.31,39682967.56,154752.31,3905.68,-71505.12,211790.7,0,597167.75,-401.93,0,1478499.08,28350.61,330270.7,1969967.66,513404.8,0,-504491.15,-1332.82,-572090.59,2481415.78999999
2017-12-29,42322309.66,-9149245.8,39596903.1,252803.57,3898.2,-73033.31,212118.3,0,597114.23,-410.24,0,1480661.43,28488.23,330270.7,1969964.97,507609.16,0,-505231.72,-1332.82,-574366.83,2472602.99
2017-12-31,42243065.43,-9149245.8,39601909.92,252803.57,3883.22,-75976.44,212118.3,0,597114.23,-410.24,0,1399354.26,28488.23,330270.7,1969964.97,507609.16,0,-505231.72,-1332.82,-577324.94,2388351.94
2018-01-02,42262500.35,-9124075.12,39558540.38,298802.67,-54542.54,-20573.78,212094.73,0,597081.06,-410.24,0,1412596.54,28484.07,330270.7,1969714.11,518371.89,0,-505231.72,-1332.82,-580348.04,2405157.29999999
2018-01-03,42311272.25,-9139122.97,39640859.48,275566.6,-54550.02,-22079.16,212082.95,0,597064.47,-410.24,0,1405386.34,28481.99,330270.7,1969588.68,317284.93,0,-505231.72,-1332.82,-581860.9,2394846.17
2018-01-04,42366048.34,-9121735.94,39511729.48,352717.71,-54557.5,-23586.94,212081.77,0,597047.88,-410.24,0,1406746.07,125049.35,330270.7,1969463.25,320574.14,0,-505231.72,-1332.82,-583376.16,2501601.15
2018-01-05,42405251.18,-9128996.77,39611602.49,284831,-54564.98,-25094.43,212073.52,0,597031.3,-410.24,0,1405536.78,125047.27,330270.7,1969337.83,325253.07,0,-505231.72,-1332.82,-584891.13,2508817.69000001
2018-01-08,42413901.87,-9148466.83,39280348.07,177912.31,-54587.44,-29613.65,212048.77,0,596981.54,-410.24,0,1849213.09,125041.04,330270.7,1968961.54,326164.83,0,-505231.72,-1332.82,-589432.81,2955641.49
2018-01-09,42439631.45,-9139421.5,39075351.58,110943.24,-54594.92,-31118.68,212040.52,0,596964.95,-410.24,0,1797357.2,125032.96,330270.7,1968836.11,743236.26,0,-505231.72,-1332.82,-590945.32,3253336.63
2018-01-10,42396257.38,-9120457.94,38389913.98,193852.24,-53415.19,-32613.22,212032.27,0,6948.35999999999,-410.24,0,2196719.8,125024.87,330270.7,1968710.67,1544916.34,0,-506418.93,-1332.82,-592447.34,3812491.16
2018-01-11,41281122.89,-9084000.58,37360977.11,297372.36,-52235.46,-34065.94,212024.03,0,6931.78000000003,-410.24,0,2120516.81,37347.24,330270.7,1968585.25,1541157.66,0,-507606.14,-1332.82,-593907.54,3622773.42
2018-01-12,41278067.34,-9052808.5,37231815.78,433817.21,-52242.94,-35485.72,212015.78,0,6915.19,-410.24,0,2121693.06,37339.15,330270.7,1968459.82,1546779.9,0,-507606.14,-1332.82,-595334.8,3612434.34999999
2018-01-15,41272970.86,-9022192.11,37004301.19,608446.710000001,-16488.11,-39926.1,211991.03,0,6914.6,-410.24,0,2164508.11,37314.91,330270.7,1968083.53,1580195.82,0,-543383.43,-1332.82,-599797.64,3660222.96
2018-01-16,41288420.08,-9042374.28,37153824.67,546504.009999997,-16495.59,-41395.85,211982.78,0,6914.4,-410.24,0,2087763.57,37312.18,330270.7,1967958.1,1578807.37,0,-543383.43,-1332.82,-601274.87,3588091.4
2018-01-17,40985308.16,-9032926.73,36978963.73,556848.23,-16503.07,-42849.87,211974.53,0,6914.2,-410.24,0,1777462.62,37309.45,330270.7,1967832.67,1791845.16,0,-543410.55,-1332.82,-602763.49,3449496.20000001
2018-01-18,40989547.27,-9024364.69,36983659.56,545676.71,-16510.55,-44277.66,211966.28,0,6914,-410.24,0,1781765.41,37306.72,330270.7,1967707.24,1799687.05,0,-543410.55,-1332.82,-604198.76,3460210.99999999
2018-01-19,40983011.11,-9027869.61,37429605.42,525885.569999999,-11312.5,-45737.54,211958.03,0,6913.81,-410.24,0,1779373.77,37303.99,-547520.4,1967581.81,1320415.6,0,-548625.69,-1771.91,-605675.73,3027520.11999999
2018-01-22,40928191.65,-9019204.94,37633667.21,549872.739999999,-11334.96,-50119.33,211933.29,0,6913.21,-410.24,0,1408681.59,37295.81,52479.6000000004,1967205.52,1404881.93,8704.66000000015,-548625.69,-1771.91,-610079.98,2744651.69999999
2018-01-23,40932900.21,-9016699.65,37592133.23,605122.090000003,-11342.44,-51526.47,211925.04,0,6913.02,-410.24,0,1414956.55,37293.08,52479.6,1967080.1,1395062.56,8704.66000000015,-548625.69,-1771.91,-611494.6,2735644.89
2018-01-24,40935743.63,-8981425.19,37589091,714184.120000003,-4065.7,-52977.26,211916.79,0,6912.82,-410.24,0,1324509.4,37290.35,52307.59,1966954.66,1401633.64,8704.66,-562315.47,-1771.91,-619358.43,2632468.51
2018-01-25,40914562.51,-9442445.65,37834509.81,880850.579999999,3317.11,-54427.25,211908.54,0,-194817.38,-410.24,0,1337447.89,37287.62,52307.59,1966829.23,1084139.45,8704.66,-572018,-1771.91,-623128.14,2199202.12
2018-01-26,40937699.93,-8942538.3,38094777.4,791141.640000001,10501.24,-55920.57,211900.29,0,-194817.58,-410.24,0,1347716.42,37284.89,52307.59,1966703.81,883743.89,8704.66,-582261.97,-1771.91,-627681.3,2051780.89
2018-01-29,40941854.93,-8932381.54,38167317.55,690253.77,10558.78,-60272.31,211875.54,0,-194818.17,-410.24,0,1370125.14,37276.71,52307.59,1966327.52,894370.88,8704.66,-583564.85,-1771.91,-633278.38,2084283.61
2018-01-30,40888132.34,-8920721.56,38010810.95,761978,10551.3,-61728.73,211867.29,0,-194818.37,-410.24,0,1376696.04,37273.98,52307.59,1966202.09,906409.83,338704.66,-583574.09,-1771.91,-634751.52,2115343.39
2018-01-31,40890020.41,-8905989.62,37960244.86,814934.75,10543.82,-63128.59,212331.6,0,5197.83,-411.84,0,1204753.68,37271.25,53728.81,1970045.41,908832.08,338704.66,-581711.22,-1771.91,-634295.99,2114840.8
2018-02-01,40882939.21,-8893532.07,38200981.28,830245.610000001,-32173.45,-21896.39,212323.34,0,5197.64,-411.84,0,990421.4,42354.14,53728.81,1969919.97,845759.61,338827.6,-581711.22,-1771.91,-635781.06,1851712.32000001
2018-02-02,40846595.14,-8874513.01,38562545.5,793675.439999999,-32180.93,-24001,212315.09,0,5197.45,-411.84,0,596962.89,42351.05,53728.81,1969794.55,888091.38,338827.6,-581711.22,-1771.91,-637893.15,1490374.2
2018-02-05,40799559.24,-8899291.38,38160635.46,777320.299999998,-32203.39,-28485.71,212290.31,0,5197.02,-411.84,0,1382287.51,42341.77,53728.81,1969462.03,379118.53,338827.6,-581981.22,-1771.91,-642670.32,1861603.48
2018-02-06,40710290.74,-9234667.49,38692778.97,679465.999999999,-32210.87,-30054.92,212282.06,0,5196.87,-411.84,0,969415.16,45723.75,53728.81,1969347.54,235138.9,338827.6,-581981.22,-1771.91,-644247.01,1338045.77
2018-02-07,40780149.84,-9220047.92,38806750.28,605623.630000001,-32218.35,-31574.85,212273.8,0,5196.73,-411.84,0,984506.2,45720.66,53728.81,1969233.05,251123.65,338827.6,-581986.2,-1771.91,-645779.4,1367775.92999999
2018-02-08,40728320.04,-9216372.77,38037020.8,536828.549999998,-32225.83,-33085.37,212265.54,0,5196.58,-411.84,0,1642260.61,45717.57,53728.81,1969118.57,709327.91,338827.6,-581986.2,-1771.91,-647297.4,2154470.69
2018-02-09,39688854.24,-9233841.69,37905270.83,542322.630000001,-32233.31,-34526.27,212257.28,0,5196.44,-411.84,0,739236.85,45714.23,53728.81,1969004.08,700038.43,338827.6,-581986.2,-1771.91,-648745.78,1241260.78
2018-02-12,39698438.16,-9219557.99,37860183,579625.489999998,-32197.27,-38926.88,212232.51,0,5196.01,-411.84,0,739001.82,45704.22,53728.81,1968660.62,728185.47,338827.6,-582044.7,-1771.91,-653168.85,1258629.67000001
2018-02-13,39611299.25,-9205058.36,37679788.63,689715.050000002,-32204.75,-40390.92,212224.25,0,5195.86,-411.84,0,735370.83,45700.88,53728.81,1968546.13,724575.13,338827.6,-584995.31,-1771.91,-657590.98,1241795.57
2018-02-14,39592186.54,-9170243.01,36632436.84,753833.75,-29871.61,-41875.54,212216,0,5195.72,-411.84,0,972703.4,45697.54,53728.81,1968431.64,1627884.22,338827.6,-584995.31,-1771.91,-656742.46,2205915.95
2018-02-15,39633713.64,-8090897.47,36262113,848658.719999999,-29879.09,-43347.55,212207.74,0,5195.57,-411.84,0,984402.44,167476.83,53728.81,1968317.16,1851322.41,338827.6,-585096.31,-1771.91,-658322.95,2522941.92
2018-02-16,39532648.75,-8113884.53,36375999.26,803975.630000002,-29886.57,-44815.4,212199.48,0,5195.43,-411.84,0,810878.08,167473.09,53728.81,1968202.67,1848585.05,338827.6,-585114.57,-1771.91,-659816.54,2352673.86
2018-02-19,39558668.09,-8115703.32,36463579.33,729203.150000001,-29909.03,-49226.79,212174.71,0,5195,-411.84,0,817987.05,167461.88,53728.81,1967859.2,1852651.67,338827.6,-585114.57,-1771.91,-664250.39,2365885.61
2018-02-20,39550299.11,-8127915.6,36381918.67,645289.250000003,-29916.51,-50717.27,212166.45,0,5194.85,-411.84,0,813723.55,167452.47,53728.81,1967744.72,2043346.12,338827.6,-585114.57,-1771.91,-665748.35,2523091.19
2018-02-21,39551263.5,-8127901.49,36396655.75,615090.68,-29923.99,-52189.15,212158.2,0,5194.71,-411.84,0,823711.72,167443.05,53728.81,1967630.24,1053629.22,338827.6,-585114.57,-1771.91,-667227.71,2539517.07
2018-02-22,39506337.74,-8138270.63,36017841.76,618216.260000003,5307.7,-53662.33,212149.94,0,5194.56,-411.84,0,983263.89,167433.64,53728.81,1967515.74,1268273.97,338827.6,-620353.74,-1771.91,-668708.37,2870279.72
